192.168.10.12-52.6.13.28-42544-8080-6,192.168.10.12,42544,52.6.13.28,8080,6,7/7/2017 9:34,60202640,9,9,322,256,322,0,35.77777778,107.3333333,256,0,28.44444444,85.33333333,9.600907867,0.29899021,3541331.765,4901981.331,10200000,47,51200000,6396441.875,5268489.909,10200000,234,60200000,7518953.625,4645137.318,10300000,637,0,0,0,0,296,296,0.149495105,0.149495105,0,322,30.42105263,91.78375297,8424.25731,0,0,0,1,0,0,0,0,1,32.11111111,35.77777778,28.44444444,296,0,0,0,0,0,0,9,322,9,256,29200,110,1,32,63678.2,22252.53596,103175,50911,10200000,34941.27201,10200000,10100000,Bot
192.168.10.12-52.6.13.28-42544-8080-6,192.168.10.12,42544,52.6.13.28,8080,6,7/7/2017 9:35,57891,1,1,0,0,0,0,0,0,0,0,0,0,0,34.54768444,57891,0,57891,57891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17.27384222,17.27384222,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0,0,0,0,0,0,0,0,Bot
192.168.10.15-205.174.165.73-51930-8080-6,192.168.10.15,51930,205.174.165.73,8080,6,7/7/2017 10:06,70522,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4835.370523,99.25980545,11753.66667,27628.19445,68143,55,70522,23507.33333,40128.0105,69842,55,68761,34380.5,47747.3854,68143,618,0,0,0,0,92,72,56.71988883,42.53991662,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.15-205.174.165.73-51930-8080-6,205.174.165.73,8080,192.168.10.15,51930,6,7/7/2017 10:06,7,1,1,6,6,6,6,6,0,6,6,6,0,1714285.714,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.1429,142857.1429,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
192.168.10.15-205.174.165.73-51956-8080-6,192.168.10.15,51956,205.174.165.73,8080,6,7/7/2017 10:07,124786,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,2732.678345,56.09603641,20797.66667,49885.59796,122624,51,124786,41595.33333,71379.85646,124017,92,123236,61618,86275.51259,122624,612,0,0,0,0,92,72,32.05487795,24.04115846,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.15-205.174.165.73-51956-8080-6,192.168.10.15,51956,205.174.165.73,8080,6,7/7/2017 10:07,0,1,1,6,6,6,6,6,0,6,6,6,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,237,0,20,0,0,0,0,0,0,0,0,Bot
192.168.10.15-205.174.165.73-52040-8080-6,192.168.10.15,52040,205.174.165.73,8080,6,7/7/2017 10:07,98306,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3468.760808,71.2062336,16384.33333,39068.29249,96129,48,98306,32768.66667,56141.23035,97594,48,96739,48369.5,67542.13263,96129,610,0,0,0,0,92,72,40.68927634,30.51695726,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.15-205.174.165.73-52040-8080-6,205.174.165.73,8080,192.168.10.15,52040,6,7/7/2017 10:07,3,1,1,6,6,6,6,6,0,6,6,6,0,4000000,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
192.168.10.15-205.174.165.73-52093-8080-6,192.168.10.15,52093,205.174.165.73,8080,6,7/7/2017 10:07,66276,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5145.150582,105.6189269,11046,25014.61933,62096,95,66276,22092,36054.11992,63721,866,64533,32266.5,42185.28346,62096,2437,0,0,0,0,92,72,60.35367252,45.26525439,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.15-205.174.165.73-52093-8080-6,205.174.165.73,8080,192.168.10.15,52093,6,7/7/2017 10:07,39,1,1,6,6,6,6,6,0,6,6,6,0,307692.3077,51282.05128,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
