192.168.10.14-205.174.165.73-51583-8080-6,192.168.10.14,51583,205.174.165.73,8080,6,7/7/2017 10:24,87850,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3881.616392,79.6812749,14641.66667,34651.11094,85368,45,87850,29283.33333,49896.76475,86897,45,85934,42967,59964.06926,85368,566,0,0,0,0,92,72,45.53215709,34.14911781,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51583-8080-6,205.174.165.73,8080,192.168.10.14,51583,6,7/7/2017 10:24,40,1,1,6,6,6,6,6,0,6,6,6,0,300000,50000,40,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25000,25000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51584-8080-6,192.168.10.14,51584,205.174.165.73,8080,6,7/7/2017 10:24,64912,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5253.26596,107.8383042,10818.66667,25551.82566,62973,40,64912,21637.33333,36810.87652,64141,40,63553,31776.5,44118.5134,62973,580,0,0,0,0,92,72,61.62188809,46.21641607,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51584-8080-6,205.174.165.73,8080,192.168.10.14,51584,6,7/7/2017 10:24,50,1,1,6,6,6,6,6,0,6,6,6,0,240000,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20000,20000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51585-8080-6,192.168.10.14,51585,205.174.165.73,8080,6,7/7/2017 10:24,122917,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,2774.229765,56.9489981,20486.16667,49289.32798,121096,41,122917,40972.33333,70490.23746,122367,41,121700,60850,85200.71028,121096,604,0,0,0,0,92,72,32.54228463,24.40671347,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51585-8080-6,205.174.165.73,8080,192.168.10.14,51585,6,7/7/2017 10:24,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51586-8080-6,192.168.10.14,51586,205.174.165.73,8080,6,7/7/2017 10:24,64018,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5326.626886,109.3442469,10669.66667,25111.78034,61925,41,64018,21339.33333,36194.88304,63131,41,62529,31264.5,43360.49493,61925,604,0,0,0,0,92,72,62.48242682,46.86182011,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51586-8080-6,205.174.165.73,8080,192.168.10.14,51586,6,7/7/2017 10:24,46,1,1,6,6,6,6,6,0,6,6,6,0,260869.5652,43478.26087,46,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21739.13043,21739.13043,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51587-8080-6,192.168.10.14,51587,205.174.165.73,8080,6,7/7/2017 10:25,201470,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1776.939495,44.67166327,25183.75,70418.76206,199460,3,201470,50367.5,99810.7906,200083,43,200075,66691.66667,114981.1527,199460,3,0,0,0,0,112,92,24.81759071,19.85407257,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,112,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0,0,0,0,0,0,0,0,Bot
192.168.10.14-205.174.165.73-51588-8080-6,192.168.10.14,51588,205.174.165.73,8080,6,7/7/2017 10:25,160712,27,53,115100,434,13140,0,4262.962963,3320.650417,128,0,8.188679245,16.79406558,718888.4464,497.7848574,2034.329114,16662.81846,148247,0,160712,6181.230769,29986.98258,153199,3,159421,3065.788462,20530.2795,148247,0,0,0,0,0,552,1072,168.0023894,329.782468,0,13140,1426.345679,2767.192924,7657356.679,0,0,0,1,0,0,0,0,1,1444.175,4262.962963,8.188679245,552,0,0,0,0,0,0,27,115100,53,434,8192,1164,26,20,0,0,0,0,0,0,0,0,Bot
